"id";"id_orcamento";"id_produto";"description";"cores";"quantidade";"prazo";"desconto";"unitario";"total";"comissao_externa"
"5905";"2380";"51";"Caneta de Plástico";"1";"350";"15 dias úteis";"0";"1.13";"395.50";"0.00"
"5906";"2380";"49";"Caneta de Plástico";"1";"350";"15 dias úteis";"0";"0.97";"339.50";"0.00"
"5907";"2380";"48";"Caneta de Plástico";"1";"350";"15 dias úteis";"0";"1.05";"367.50";"0.00"
"5908";"2380";"52";"Caneta de Plástico";"1";"350";"15 dias úteis";"0";"1.17";"409.50";"0.00"
"5909";"2381";"100";"Pen drive giratório 2gb";"laser";"50";"10 dias úteis";"0";"26.39";"1319.50";"0.00"
"5910";"2381";"101";"Pen drive c/ tampa 2gb";"laser";"50";"10 dias úteis";"0";"24.03";"1201.50";"0.00"
"5911";"2382";"14";"Chaveiro de metal com nylon";"laser";"50";"10 dias úteis";"0";"5.82";"291.00";"0.00"
"5912";"2383";"23";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.36";"418.00";"0.00"
"5913";"2383";"86";"Porta cartão de metal";"laser";"50";"10 dias úteis";"0";"5.66";"283.00";"0.00"
"5914";"2383";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"6.05";"907.50";"0.00"
"5915";"2384";"100";"Pen drive giratório 2gb";"laser";"50";"10 dias úteis";"0";"26.39";"1319.50";"0.00"
"5916";"2384";"101";"Pen drive c/ tampa 2gb";"laser";"50";"10 dias úteis";"0";"24.03";"1201.50";"0.00"
"5917";"2385";"61";"Estojo meia lua p/ 1 caneta";"0";"50";"7 dias úteis";"0";"2.52";"126.00";"0.00"
"5918";"2385";"65";"Estojo de veludo";"0";"50";"7 dias úteis";"0";"1.58";"79.00";"0.00"
"5919";"2385";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.29";"632.25";"0.00"
"5920";"2386";"6";"Chaveiro gel";"2";"500";"25 dias úteis";"0";"1.66";"830.00";"0.00"
"5921";"2387";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"5922";"2387";"57";"Caneta Ecológica";"1";"500";"15 dias úteis";"0";"1.06";"530.00";"0.00"
"5923";"2388";"73";"Trena de 1 metro";"resina";"100";"15 dias úteis";"0";"1.28";"128.00";"0.00"
"5924";"2389";"102";"Pasta zip zap";"1";"1000";"25 à 30 dias úteis";"0";"4.38";"4380.00";"0.00"
"5925";"2390";"57";"Caneta Ecológica";"3";"1000";"15 dias úteis";"0";"1.10";"1100.00";"0.00"
"5926";"2390";"56";"Caneta de Plástico";"3";"1000";"15 dias úteis";"0";"1.73";"1730.00";"0.00"
"5927";"2390";"58";"Caneta de Plástico";"3";"1000";"15 dias úteis";"0";"0.84";"840.00";"0.00"
"5928";"2390";"54";"Caneta de Plástico";"3";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"5929";"2390";"44";"Caneta de Plástico";"3";"1000";"15 dias úteis";"0";"1.10";"1100.00";"0.00"
"5930";"2390";"40";"Caneta de Plástico";"3";"1000";"15 dias úteis";"0";"1.07";"1070.00";"0.00"
"5931";"2391";"58";"Caneta de Plástico";"3";"3000";"15 dias úteis";"6";"0.75";"2250.00";"0.00"
"5932";"2391";"57";"Caneta Ecológica";"3";"3000";"15 dias úteis";"6";"1.00";"3000.00";"0.00"
"5933";"2391";"56";"Caneta de Plástico";"3";"3000";"15 dias úteis";"6";"1.59";"4770.00";"0.00"
"5934";"2391";"46";"Caneta de Plástico";"3";"3000";"15 dias úteis";"6";"0.95";"2850.00";"0.00"
"5935";"2391";"44";"Caneta de Plástico";"3";"3000";"15 dias úteis";"6";"1.00";"3000.00";"0.00"
"5936";"2391";"45";"Caneta de Plástico";"3";"3000";"15 dias úteis";"6";"1.00";"3000.00";"0.00"
"5937";"2391";"116";"Mouse pad 18 x 23 cm";"3";"3000";"15 dias úteis";"0";"4.39";"13170.00";"0.00"
"5938";"2392";"5";"Chaveiro retângular";"laser";"100";"10 dias úteis";"0";"3.39";"339.00";"0.00"
"5939";"2392";"5";"Chaveiro retângular";"laser";"150";"10 dias úteis";"0";"3.18";"477.00";"0.00"
"5940";"2393";"58";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.63";"630.00";"0.00"
"5941";"2393";"49";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.66";"660.00";"0.00"
"5942";"2393";"54";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.66";"660.00";"0.00"
"5943";"2393";"55";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.68";"680.00";"0.00"
"5944";"2393";"48";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.74";"740.00";"0.00"
"5945";"2394";"56";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"2.02";"505.00";"0.00"
"5946";"2395";"115";"Squeeze de Plástico";"1";"1000";"25 dias úteis";"0";"1.70";"1700.00";"0.00"
"5947";"2396";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"5948";"2396";"56";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"2.02";"505.00";"0.00"
"5949";"2397";"39";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.03";"515.00";"0.00"
"5950";"2397";"39";"Caneta de Plástico";"2";"500";"15 dias úteis";"0";"1.24";"620.00";"0.00"
"5951";"2398";"116";"Caneta Plástica 3011B";"2";"1100";"15 dias úteis";"0";"0.79";"869.00";"0.00"
"5952";"2399";"116";"Chaveiro emborrachado SHERWIN 5x3 cm";"2";"1000";"20 a 30 dias úteis";"0";"1.65";"1650.00";"0.00"
"5953";"2399";"116";"Chaveiro emborrachado SHERWIN 5x3 cm";"2";"3000";"20 a 30  dias úteis";"0";"1.56";"4680.00";"0.00"
"5954";"2399";"116";"Chaveiro emborrachado SHERWIN 5x3 cm";"2";"5000";"20 a 30  dias úteis";"0";"1.50";"7500.00";"0.00"
"5955";"2399";"116";"Chaveiro emborrachado SHERWIN 5x3 cm";"2";"10000";"20 a 30  dias úteis";"0";"1.41";"14100.00";"0.00"
"5956";"2399";"116";"Chaveiro emborrachado LINHA FAST 6x3,5 cm";"1";"1000";"20 a 30  dias úteis";"0";"2.19";"2190.00";"0.00"
"5957";"2399";"116";"Chaveiro emborrachado LINHA FAST 6x3,5 cm";"1";"3000";"20 a 30 dias úteis";"0";"2.05";"6150.00";"0.00"
"5958";"2399";"116";"Chaveiro emborrachado LINHA FAST 6x3,5 cm";"1";"5000";"20 a 30  dias úteis";"0";"1.96";"9800.00";"0.00"
"5959";"2399";"116";"Chaveiro emborrachado LINHA FAST 6x3,5 cm";"1";"10000";"20 a 30  dias úteis";"0";"1.88";"18800.00";"0.00"
"5960";"2400";"6";"Chaveiro gel";"2";"1000";"25 dias úteis";"0";"1.64";"1644.50";"214.50"
"5961";"2401";"45";"Caneta de Plástico";"3";"2000";"15 dias úteis";"3";"1.04";"2080.00";"0.00"
"5962";"2402";"68";"Kit ferramenta";"1";"200";"15 dias úteis";"0";"5.98";"1196.00";"0.00"
"5963";"2402";"69";"Chaveiro mini ferramenta";"1";"200";"15 dias úteis";"0";"3.62";"724.00";"0.00"
"5964";"2403";"79";"Espelho de 2 lados";"1";"50";"15 dias úteis";"0";"6.61";"330.50";"0.00"
"5965";"2403";"79";"Espelho de 2 lados";"1";"170";"15 dias úteis";"0";"3.06";"520.20";"0.00"
"5966";"2404";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"5967";"2404";"117";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.04";"202.00";"0.00"
"5968";"2405";"7";"Chaveiro anzol";"resina";"2000";"15 dias úteis";"6";"1.18";"2360.00";"0.00"
"5969";"2405";"115";"Squeeze de Plástico";"1";"2000";"25 dias úteis";"0";"1.58";"3160.00";"0.00"
"5970";"2406";"31";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.36";"418.00";"0.00"
"5971";"2406";"31";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"7.73";"773.00";"0.00"
"5972";"2406";"22";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.36";"418.00";"0.00"
"5973";"2406";"22";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"7.73";"773.00";"0.00"
"5974";"2406";"34";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"4.98";"249.00";"0.00"
"5975";"2406";"34";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"4.35";"435.00";"0.00"
"5976";"2406";"13";"Chaveiro de metal com couro";"laser";"50";"10 dias úteis";"0";"6.21";"310.50";"0.00"
"5977";"2406";"13";"Chaveiro de metal com couro";"laser";"100";"10 dias úteis";"0";"5.58";"558.00";"0.00"
"5978";"2406";"5";"Chaveiro retângular";"laser";"50";"10 dias úteis";"0";"4.01";"200.50";"0.00"
"5979";"2406";"5";"Chaveiro retângular";"laser";"100";"10 dias úteis";"0";"3.39";"339.00";"0.00"
"5980";"2406";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"5981";"2406";"6";"Chaveiro gel";"2";"400";"25 dias úteis";"0";"1.76";"704.00";"0.00"
"5982";"2406";"6";"Chaveiro gel";"2";"1000";"25 dias úteis";"0";"1.51";"1510.00";"0.00"
"5983";"2406";"8";"Chaveiro abridor long neck";"resina";"50";"15 dias úteis";"0";"3.87";"193.50";"0.00"
"5984";"2406";"8";"Chaveiro abridor long neck";"resina";"100";"15 dias úteis";"0";"2.59";"259.00";"0.00"
"5985";"2407";"9";"Chaveiro Abridor Cortador";"resina";"50";"15 dias úteis";"0";"3.03";"151.50";"0.00"
"5986";"2407";"9";"Chaveiro Abridor Cortador";"resina";"100";"15 dias úteis";"0";"2.40";"240.00";"0.00"
"5987";"2407";"73";"Trena de 1 metro";"resina";"50";"15 dias úteis";"0";"3.84";"192.00";"0.00"
"5988";"2407";"73";"Trena de 1 metro";"resina";"100";"15 dias úteis";"0";"2.55";"255.00";"0.00"
"5989";"2407";"73";"Trena de 1 metro";"resina";"500";"15 dias úteis";"5";"1.95";"975.00";"0.00"
"5990";"2407";"70";"Trena de 3 metros";"resina";"50";"15 dias úteis";"0";"6.06";"303.00";"0.00"
"5991";"2407";"70";"Trena de 3 metros";"resina";"100";"15 dias úteis";"0";"5.43";"543.00";"0.00"
"5992";"2407";"70";"Trena de 3 metros";"resina";"250";"15 dias úteis";"0";"5.05";"1262.50";"0.00"
"5993";"2407";"70";"Trena de 3 metros";"resina";"500";"15 dias úteis";"5";"4.62";"2310.00";"0.00"
"5994";"2407";"74";"Trena de 5 metros";"resina";"50";"15 dias úteis";"0";"8.77";"438.50";"0.00"
"5995";"2407";"74";"Trena de 5 metros";"resina";"100";"15 dias úteis";"0";"7.80";"780.00";"0.00"
"5996";"2407";"74";"Trena de 5 metros";"resina";"250";"15 dias úteis";"0";"7.21";"1802.50";"0.00"
"5997";"2407";"74";"Trena de 5 metros";"resina";"500";"15 dias úteis";"5";"6.73";"3365.00";"0.00"
"5998";"2407";"79";"Espelho de 2 lados";"1";"50";"15 dias úteis";"0";"6.61";"330.50";"0.00"
"5999";"2407";"79";"Espelho de 2 lados";"1";"100";"15 dias úteis";"0";"4.09";"409.00";"0.00"
"6000";"2408";"116";"Mouse Pad 18 x 23 cm ";"2";"300";"15 dias úteis";"0";"7.33";"2199.00";"0.00"
"6001";"2409";"29";"Caneta de metal";"laser";"500";"10 dias úteis";"5";"6.87";"3435.00";"0.00"
"6002";"2410";"113";"Squeeze de metal";"laser";"100";"10 dias úteis";"0";"10.84";"1084.00";"0.00"
"6003";"2411";"74";"Trena de 5 metros";"resina";"300";"15 dias úteis";"0";"7.86";"2358.00";"214.34"
"6004";"2411";"74";"Trena de 5 metros";"resina";"500";"15 dias úteis";"5";"7.41";"3705.00";"336.48"
"6005";"2411";"74";"Trena de 5 metros";"resina";"1000";"15 dias úteis";"6";"7.23";"7230.00";"656.73"
"6006";"2412";"117";"Caneta de Metal";"laser";"90";"10 dias úteis";"0";"3.48";"313.20";"0.00"
"6007";"2413";"5";"Chaveiro retângular";"laser";"100";"10 dias úteis";"0";"3.39";"339.00";"0.00"
"6008";"2414";"20";"Chaveiro de couro";"laser";"500";"30 à 40 dias úteis";"0";"3.12";"1560.00";"0.00"
"6009";"2415";"6";"Chaveiro gel";"cromia";"470";"25 dias úteis";"0";"1.76";"827.20";"0.00"
"6010";"2416";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"6011";"2416";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"6012";"2417";"10";"Chaveiro de metal Oval";"laser";"500";"10 dias úteis";"5";"3.71";"1855.00";"0.00"
"6013";"2417";"3";"Chaveiro redondo giratório";"laser";"500";"10 dias úteis";"5";"3.71";"1855.00";"0.00"
"6014";"2417";"2";"Chaveiro retângular giratório";"laser";"500";"10 dias úteis";"5";"3.71";"1855.00";"0.00"
"6015";"2417";"1";"Chaveiro quadrado giratório";"laser";"500";"10 dias úteis";"5";"3.71";"1855.00";"0.00"
"6016";"2418";"1";"Chaveiro quadrado giratório";"2";"500";"10 dias úteis";"5";"4.46";"2230.00";"0.00"
"6017";"2418";"1";"Chaveiro quadrado giratório";"2";"1000";"10 dias úteis";"6";"4.35";"4350.00";"0.00"
"6018";"2418";"1";"Chaveiro quadrado giratório";"2";"2000";"10 dias úteis";"6";"4.32";"8640.00";"0.00"
"6019";"2418";"2";"Chaveiro retângular giratório";"2";"500";"10 dias úteis";"5";"4.46";"2230.00";"0.00"
"6020";"2418";"2";"Chaveiro retângular giratório";"2";"1000";"10 dias úteis";"6";"4.35";"4350.00";"0.00"
"6021";"2418";"2";"Chaveiro retângular giratório";"2";"2000";"10 dias úteis";"6";"4.32";"8640.00";"0.00"
"6022";"2418";"3";"Chaveiro redondo giratório";"2";"500";"10 dias úteis";"5";"4.46";"2230.00";"0.00"
"6023";"2418";"3";"Chaveiro redondo giratório";"2";"1000";"10 dias úteis";"6";"4.35";"4350.00";"0.00"
"6024";"2418";"3";"Chaveiro redondo giratório";"2";"2000";"10 dias úteis";"6";"4.32";"8640.00";"0.00"
"6025";"2419";"116";"Chaveiro emborrachado mascote ";"cromia";"3000";"25 a 30 dias úteis";"0";"3.30";"9900.00";"0.00"
"6026";"2420";"102";"Pasta zip zap 27 x 37 cm";"0";"300";"25 à 30 dias úteis";"0";"5.27";"1581.00";"0.00"
"6027";"2421";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"6028";"2422";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.29";"632.25";"0.00"
"6029";"2422";"103";"Sacola Ecológica";"1";"500";"30 dias úteis";"0";"6.58";"3290.00";"0.00"
"6030";"2422";"68";"Kit ferramenta";"1";"50";"15 dias úteis";"0";"9.75";"487.50";"0.00"
"6031";"2422";"65";"Estojo de veludo";"0";"50";"7 dias úteis";"0";"1.58";"79.00";"0.00"
"6032";"2422";"25";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"7.73";"773.00";"0.00"
"6033";"2422";"29";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"7.73";"773.00";"0.00"
"6034";"2423";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.29";"632.25";"0.00"
"6035";"2423";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"27.64";"691.00";"0.00"
"6036";"2424";"44";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"6037";"2425";"39";"Caneta de Plástico";"2";"500";"15 dias úteis";"0";"1.24";"620.00";"0.00"
"6038";"2426";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"6.05";"907.50";"0.00"
"6039";"2427";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.20";"440.00";"0.00"
"6040";"2427";"6";"Chaveiro gel";"2";"400";"25 dias úteis";"0";"1.91";"764.00";"0.00"
"6041";"2427";"6";"Chaveiro gel";"2";"800";"25 dias úteis";"0";"1.72";"1376.00";"0.00"
"6042";"2427";"6";"Chaveiro gel";"2";"1000";"25 dias úteis";"0";"1.66";"1660.00";"0.00"
"6043";"2428";"101";"Pen drive c/ tampa 2gb";"laser";"30";"10 dias úteis";"0";"24.87";"746.10";"0.00"
"6044";"2428";"73";"Trena de 1 metro";"resina";"50";"15 dias úteis";"0";"3.84";"192.00";"0.00"
"6045";"2428";"70";"Trena de 3 metros";"resina";"50";"15 dias úteis";"0";"6.06";"303.00";"0.00"
"6046";"2428";"74";"Trena de 5 metros";"resina";"50";"15 dias úteis";"0";"8.77";"438.50";"0.00"
"6047";"2429";"48";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.24";"310.00";"0.00"
"6048";"2430";"62";"Estojo de metal p/ 1 caneta";"laser";"50";"10 dias úteis";"0";"5.35";"267.50";"0.00"
"6049";"2431";"102";"Pasta zip zap";"4";"1000";"25 à 30 dias úteis";"0";"5.08";"5080.00";"0.00"
"6050";"2432";"47";"Caneta de Plástico";"1";"300";"15 dias úteis";"0";"1.13";"339.00";"0.00"
"6051";"2433";"48";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.74";"740.00";"0.00"
"6052";"2433";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"6053";"2434";"69";"Chaveiro mini ferramenta";"1";"100";"15 dias úteis";"0";"4.88";"488.00";"0.00"
"6054";"2434";"98";"Carteira de couro paraná";"3";"200";"25 dias úteis";"0";"3.27";"654.00";"0.00"
"6055";"2435";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"6056";"2435";"39";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"6057";"2436";"98";"Carteira de couro paraná";"3";"200";"25 dias úteis";"0";"3.27";"654.00";"0.00"
"6058";"2436";"45";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"6059";"2437";"43";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"6060";"2437";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"6061";"2437";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"27.64";"691.00";"0.00"
"6062";"2437";"114";"Squeeze metálico";"laser";"50";"10 dias úteis";"0";"10.69";"534.50";"0.00"
"6063";"2438";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.29";"632.25";"0.00"
"6064";"2439";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"6065";"2440";"34";"Caneta de metal";"laser";"200";"10 dias úteis";"0";"4.04";"808.00";"0.00"
"6066";"2440";"23";"Caneta de metal";"laser";"200";"10 dias úteis";"0";"7.42";"1484.00";"0.00"
"6067";"2440";"118";"Caneta de Metal";"laser";"200";"10 dias úteis";"0";"3.80";"760.00";"0.00"
"6068";"2440";"24";"Caneta de metal";"laser";"200";"10 dias úteis";"0";"7.42";"1484.00";"0.00"
"6069";"2441";"47";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.24";"310.00";"0.00"
"6070";"2441";"56";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.69";"845.00";"0.00"
"6071";"2442";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.51";"1255.00";"0.00"
"6072";"2443";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"6073";"2443";"57";"Caneta Ecológica";"1";"500";"15 dias úteis";"0";"1.06";"530.00";"0.00"
"6074";"2443";"57";"Caneta Ecológica";"1";"1000";"15 dias úteis";"0";"0.90";"900.00";"0.00"
"6075";"2444";"44";"Caneta de Plástico";"1";"2000";"15 dias úteis";"3";"0.84";"1680.00";"0.00"
"6076";"2444";"44";"Caneta de Plástico";"1";"2000";"15 dias úteis";"3";"0.84";"1680.00";"0.00"
"6077";"2444";"42";"Caneta de Plástico";"1";"2000";"15 dias úteis";"3";"0.81";"1620.00";"0.00"
"6078";"2444";"57";"Caneta Ecológica";"1";"2000";"15 dias úteis";"3";"0.84";"1680.00";"0.00"
"6079";"2444";"56";"Caneta de Plástico";"1";"2000";"15 dias úteis";"3";"1.45";"2900.00";"0.00"
"6080";"2445";"57";"Caneta Ecológica";"1";"400";"15 dias úteis";"0";"1.15";"460.00";"0.00"
"6081";"2445";"46";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.10";"440.00";"0.00"
"6082";"2445";"44";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.15";"460.00";"0.00"
"6083";"2445";"40";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.11";"444.00";"0.00"
"6084";"2445";"53";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.11";"444.00";"0.00"
"6085";"2445";"42";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.11";"444.00";"0.00"
"6086";"2445";"39";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.11";"444.00";"0.00"
"6087";"2445";"43";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.11";"444.00";"0.00"
"6088";"2446";"3";"Chaveiro redondo giratório";"laser";"100";"10 dias úteis";"0";"4.41";"441.00";"0.00"
"6089";"2447";"6";"Chaveiro gel";"cromia";"600";"25 dias úteis";"0";"2.00";"1200.60";"156.60"
"6090";"2447";"6";"Chaveiro gel";"cromia";"1000";"25 dias úteis";"0";"1.84";"1840.00";"240.00"
"6091";"2448";"101";"Pen drive c/ tampa 2gb";"laser";"100";"10 dias úteis";"0";"22.23";"2223.00";"0.00"
"6092";"2449";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.51";"1255.00";"0.00"
"6093";"2450";"68";"Kit ferramenta";"1";"50";"15 dias úteis";"0";"9.75";"487.50";"0.00"
"6094";"2450";"69";"Chaveiro mini ferramenta";"1";"50";"15 dias úteis";"0";"7.39";"369.50";"0.00"
"6095";"2451";"113";"Squeeze de metal";"laser";"50";"10 dias úteis";"0";"11.47";"573.50";"0.00"
"6096";"2451";"114";"Squeeze metálico";"laser";"50";"10 dias úteis";"0";"10.69";"534.50";"0.00"
"6097";"2451";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"6098";"2452";"42";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"6099";"2452";"42";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.03";"515.00";"0.00"
"6100";"2452";"48";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.24";"310.00";"0.00"
"6101";"2452";"48";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.91";"455.00";"0.00"
"6102";"2452";"55";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.17";"292.50";"0.00"
"6103";"2452";"55";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.84";"420.00";"0.00"
"6104";"2453";"42";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"6105";"2453";"42";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.03";"515.00";"0.00"
"6106";"2453";"48";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.24";"310.00";"0.00"
"6107";"2453";"48";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.91";"455.00";"0.00"
"6108";"2453";"55";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.17";"292.50";"0.00"
"6109";"2453";"55";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.84";"420.00";"0.00"
"6110";"2454";"5";"Chaveiro retângular";"laser";"200";"10 dias úteis";"0";"3.07";"614.00";"0.00"
"6111";"2454";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"6112";"2454";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"6113";"2454";"118";"Caneta de Metal";"laser";"200";"10 dias úteis";"0";"3.80";"760.00";"0.00"
"6114";"2454";"28";"Caneta de metal";"laser";"200";"10 dias úteis";"0";"8.20";"1640.00";"0.00"
"6115";"2454";"24";"Caneta de metal";"laser";"200";"10 dias úteis";"0";"7.42";"1484.00";"0.00"
"6116";"2454";"40";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"6117";"2454";"113";"Squeeze de metal";"laser";"50";"10 dias úteis";"0";"11.47";"573.50";"0.00"
"6118";"2455";"68";"Kit ferramenta";"1";"50";"15 dias úteis";"0";"9.75";"487.50";"0.00"
"6119";"2456";"73";"Trena de 1 metro";"0";"100";"15 dias úteis";"0";"1.90";"190.00";"0.00"
"6120";"2456";"73";"Trena de 1 metro";"0";"200";"15 dias úteis";"0";"1.58";"316.00";"0.00"
"6121";"2456";"70";"Trena de 3 metros";"0";"100";"15 dias úteis";"0";"4.80";"480.00";"0.00"
"6122";"2456";"70";"Trena de 3 metros";"0";"200";"15 dias úteis";"0";"4.49";"898.00";"0.00"
"6123";"2456";"74";"Trena de 5 metros";"0";"100";"15 dias úteis";"0";"6.76";"676.00";"0.00"
"6124";"2456";"74";"Trena de 5 metros";"0";"200";"15 dias úteis";"0";"6.45";"1290.00";"0.00"
"6125";"2457";"82";"Calculadora porta cartão";"1";"200";"15 dias úteis";"0";"4.09";"818.00";"0.00"
"6126";"2458";"2";"Chaveiro retângular giratório";"laser";"100";"10 dias úteis";"0";"4.41";"441.00";"0.00"
"6127";"2459";"5";"Chaveiro retângular";"laser";"300";"10 dias úteis";"0";"2.97";"891.00";"0.00"
"6128";"2460";"116";"Prendedor Retrátil para Crachá";"resina";"100";"15 dias úteis";"0";"2.22";"222.00";"0.00"
"6129";"2461";"44";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"6130";"2461";"45";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.39";"347.50";"0.00"
"6131";"2462";"6";"Chaveiro gel";"cromia";"600";"25 dias úteis";"0";"1.82";"1092.00";"0.00"
"6132";"2462";"6";"Chaveiro gel";"cromia";"1000";"25 dias úteis";"0";"1.67";"1670.00";"0.00"
"6133";"2463";"65";"Estojo de veludo";"0";"50";"7 dias úteis";"0";"1.58";"79.00";"0.00"
"6134";"2464";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"6135";"2465";"118";"Caneta de Metal";"laser";"2000";"10 dias úteis";"6";"3.31";"6620.00";"0.00"
"6136";"2466";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"6.05";"907.50";"0.00"
"6137";"2466";"53";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"6138";"2467";"33";"Caneta de Metal";"laser";"1000";"10 dias úteis";"6";"3.71";"3710.00";"0.00"
"6139";"2467";"95";"Calendário PVC de mesa";"1";"300";"15 dias úteis";"0";"2.34";"702.00";"0.00"
"6140";"2468";"119";"Caneta de Metal";"laser";"2000";"10 dias úteis";"6";"3.02";"6040.00";"0.00"
"6141";"2468";"34";"Caneta de metal";"laser";"2000";"10 dias úteis";"6";"3.53";"7060.00";"0.00"
"6142";"2469";"3";"Chaveiro redondo giratório";"laser";"100";"10 dias úteis";"0";"4.41";"441.00";"0.00"
